"codex","place","gender","hill_size_x","team","season","hill_size_y","k.point","meter.value","gate.factor","wind.factor","type","date","id","training","country"
3196,"Alpensia Resort","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-13","2011JP3196RTRIA",1,"KOR"
3196,"Alpensia Resort","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-13","2011JP3196RL",0,"KOR"
3195,"Alpensia Resort","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-12","2011JP3195RTRIA",1,"KOR"
3195,"Alpensia Resort","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-12","2011JP3195RLT",1,"KOR"
3195,"Alpensia Resort","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-12","2011JP3195RL",0,"KOR"
3186,"Kuopio","Men",NA,0,2011,127,NA,NA,NA,NA,1,"2011-03-06","2011JP3186RTRIA",1,"FIN"
3186,"Kuopio","Men",NA,0,2011,127,NA,NA,NA,NA,1,"2011-03-06","2011JP3186RL",0,"FIN"
3185,"Kuopio","Men",NA,0,2011,127,NA,NA,NA,NA,1,"2011-03-05","2011JP3185RLT",1,"FIN"
3185,"Kuopio","Men",NA,0,2011,127,NA,NA,NA,NA,1,"2011-03-05","2011JP3185RL",0,"FIN"
3184,"Rovaniemi","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-08","2011JP3184RTRIA",1,"FIN"
3184,"Rovaniemi","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-08","2011JP3184RL",0,"FIN"
3183,"Rovaniemi","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-08","2011JP3183RTRIA",1,"FIN"
3183,"Rovaniemi","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-08","2011JP3183RL",0,"FIN"
3182,"Rovaniemi","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-07","2011JP3182RTRIA",1,"FIN"
3182,"Rovaniemi","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-07","2011JP3182RLT",1,"FIN"
3182,"Rovaniemi","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-07","2011JP3182RL",0,"FIN"
3181,"Rovaniemi","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-07","2011JP3181RTRIA",1,"FIN"
3181,"Rovaniemi","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-07","2011JP3181RLT",1,"FIN"
3181,"Rovaniemi","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-12-07","2011JP3181RL",0,"FIN"
3177,"Erzurum","Men",109,0,2011,109,95,2,NA,NA,1,"2010-12-19","2011JP3177RTRIA",1,"TUR"
3177,"Erzurum","Men",109,0,2011,109,95,2,NA,NA,1,"2010-12-19","2011JP3177RL",0,"TUR"
3176,"Erzurum","Men",109,0,2011,109,95,2,NA,NA,1,"2010-12-18","2011JP3176RLT",1,"TUR"
3176,"Erzurum","Men",109,0,2011,109,95,2,NA,NA,1,"2010-12-18","2011JP3176RL",0,"TUR"
3174,"Ramsau","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-20","2011JP3174RTRIA",1,"AUT"
3174,"Ramsau","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-20","2011JP3174RL",0,"AUT"
3173,"Ramsau","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-20","2011JP3173RTRIA",1,"AUT"
3173,"Ramsau","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-20","2011JP3173RL",0,"AUT"
3172,"Ramsau","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-19","2011JP3172RTRIA",1,"AUT"
3172,"Ramsau","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-19","2011JP3172RLT",1,"AUT"
3172,"Ramsau","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-19","2011JP3172RL",0,"AUT"
3171,"Ramsau","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-19","2011JP3171RTRIA",1,"AUT"
3171,"Ramsau","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-19","2011JP3171RLT",1,"AUT"
3171,"Ramsau","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2011-02-19","2011JP3171RL",0,"AUT"
3170,"Bischofshofen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-30","2011JP3170RTRIA",1,"AUT"
3170,"Bischofshofen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-30","2011JP3170RL",0,"AUT"
3169,"Bischofshofen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-29","2011JP3169RTRIA",1,"AUT"
3169,"Bischofshofen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-29","2011JP3169RLT",1,"AUT"
3169,"Bischofshofen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2011-01-29","2011JP3169RL",0,"AUT"
3165,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-10","2011JP3165RL",0,"JPN"
3164,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-10","2011JP3164RL",0,"JPN"
3162,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3162RTRIA",1,"JPN"
3162,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3162RLT",1,"JPN"
3162,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3162RL",0,"JPN"
3161,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3161RTRIA",1,"JPN"
3161,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3161RLT",1,"JPN"
3161,"Zao","Men",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3161RL",0,"JPN"
3160,"Zao","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3160RTRIA",1,"JPN"
3160,"Zao","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3160RLT",1,"JPN"
3160,"Zao","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2011-03-09","2011JP3160RL",0,"JPN"
3155,"Sapporo","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-01-09","2011JP3155RL",0,"JPN"
3154,"Sapporo","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-01-08","2011JP3154RLT",1,"JPN"
3154,"Sapporo","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-01-08","2011JP3154RL",0,"JPN"
3153,"Sapporo","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-01-08","2011JP3153RTRIA",1,"JPN"
3153,"Sapporo","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-01-08","2011JP3153RLT",1,"JPN"
3153,"Sapporo","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-01-08","2011JP3153RL",0,"JPN"
3145,"Almaty","Men",NA,0,2011,105,NA,NA,NA,NA,1,"2010-09-26","2011JP3145RTRIA",1,"KAZ"
3145,"Almaty","Men",NA,0,2011,105,NA,NA,NA,NA,1,"2010-09-26","2011JP3145RLT",1,"KAZ"
3145,"Almaty","Men",NA,0,2011,105,NA,NA,NA,NA,1,"2010-09-26","2011JP3145RL",0,"KAZ"
3144,"Almaty","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2010-09-25","2011JP3144RTRIA",1,"KAZ"
3144,"Almaty","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2010-09-25","2011JP3144RLT",1,"KAZ"
3144,"Almaty","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2010-09-25","2011JP3144RL",0,"KAZ"
3141,"Iron Mountain, MI","Men",NA,0,2011,133,NA,NA,NA,NA,1,"2011-02-13","2011JP3141RTRIA",1,"USA"
3141,"Iron Mountain, MI","Men",NA,0,2011,133,NA,NA,NA,NA,1,"2011-02-13","2011JP3141RL",0,"USA"
3140,"Iron Mountain, MI","Men",NA,0,2011,133,NA,NA,NA,NA,1,"2011-02-12","2011JP3140RTRIA",1,"USA"
3140,"Iron Mountain, MI","Men",NA,0,2011,133,NA,NA,NA,NA,1,"2011-02-12","2011JP3140RLT",1,"USA"
3140,"Iron Mountain, MI","Men",NA,0,2011,133,NA,NA,NA,NA,1,"2011-02-12","2011JP3140RL",0,"USA"
3139,"Falun","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-26","2011JP3139RTRIA",1,"SWE"
3139,"Falun","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-26","2011JP3139RL",0,"SWE"
3138,"Falun","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-26","2011JP3138RTRIA",1,"SWE"
3138,"Falun","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-26","2011JP3138RL",0,"SWE"
3137,"Falun","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-25","2011JP3137RTRIA",1,"SWE"
3137,"Falun","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-25","2011JP3137RLT",1,"SWE"
3137,"Falun","Men",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-25","2011JP3137RL",0,"SWE"
3136,"Falun","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-25","2011JP3136RTRIA",1,"SWE"
3136,"Falun","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-25","2011JP3136RLT",1,"SWE"
3136,"Falun","Women",NA,0,2011,98,NA,NA,NA,NA,1,"2010-09-25","2011JP3136RL",0,"SWE"
3121,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2011-02-20","2011JP3121RTRIA",1,"SLO"
3121,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2011-02-20","2011JP3121RL",0,"SLO"
3120,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2011-02-19","2011JP3120RLT",1,"SLO"
3120,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2011-02-19","2011JP3120RL",0,"SLO"
3115,"Ljubno","Women",NA,0,2011,95,NA,NA,NA,NA,1,"2011-01-23","2011JP3115RTRIA",1,"SLO"
3115,"Ljubno","Women",NA,0,2011,95,NA,NA,NA,NA,1,"2011-01-23","2011JP3115RL",0,"SLO"
3114,"Ljubno","Women",NA,0,2011,95,NA,NA,NA,NA,1,"2011-01-22","2011JP3114RTRIA",1,"SLO"
3114,"Ljubno","Women",NA,0,2011,95,NA,NA,NA,NA,1,"2011-01-22","2011JP3114RLT",1,"SLO"
3114,"Ljubno","Women",NA,0,2011,95,NA,NA,NA,NA,1,"2011-01-22","2011JP3114RL",0,"SLO"
3111,"Velenje","Men",NA,0,2011,94,NA,NA,NA,NA,1,"2010-07-04","2011JP3111RTRIA",1,"SLO"
3111,"Velenje","Men",NA,0,2011,94,NA,NA,NA,NA,1,"2010-07-04","2011JP3111RLT",1,"SLO"
3111,"Velenje","Men",NA,0,2011,94,NA,NA,NA,NA,1,"2010-07-04","2011JP3111RL",0,"SLO"
3110,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2010-07-03","2011JP3110RTRIA",1,"SLO"
3110,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2010-07-03","2011JP3110RL",0,"SLO"
3109,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2010-07-02","2011JP3109RTRIA",1,"SLO"
3109,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2010-07-02","2011JP3109RLT",1,"SLO"
3109,"Kranj","Men",NA,0,2011,109,NA,NA,NA,NA,1,"2010-07-02","2011JP3109RL",0,"SLO"
3108,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-03-12","2011JP3108RTRIA",1,"POL"
3107,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-03-11","2011JP3107RTRIA",1,"POL"
3107,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-03-11","2011JP3107RLT",1,"POL"
3107,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-03-11","2011JP3107RL",0,"POL"
3106,"Zakopane","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-02-27","2011JP3106RTRIA",1,"POL"
3106,"Zakopane","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-02-27","2011JP3106RL",0,"POL"
3105,"Zakopane","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-02-26","2011JP3105RTRIA",1,"POL"
3105,"Zakopane","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-02-26","2011JP3105RLT",1,"POL"
3105,"Zakopane","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2011-02-26","2011JP3105RL",0,"POL"
3104,"Zakopane","Women",NA,0,2011,94,NA,NA,NA,NA,1,"2011-02-13","2011JP3104RTRIA",1,"POL"
3104,"Zakopane","Women",NA,0,2011,94,NA,NA,NA,NA,1,"2011-02-13","2011JP3104RL",0,"POL"
3103,"Zakopane","Women",NA,0,2011,94,NA,NA,NA,NA,1,"2011-02-12","2011JP3103RTRIA",1,"POL"
3103,"Zakopane","Women",NA,0,2011,94,NA,NA,NA,NA,1,"2011-02-12","2011JP3103RLT",1,"POL"
3103,"Zakopane","Women",NA,0,2011,94,NA,NA,NA,NA,1,"2011-02-12","2011JP3103RL",0,"POL"
3097,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2010-10-03","2011JP3097RTRIA",1,"POL"
3097,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2010-10-03","2011JP3097RL",0,"POL"
3096,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2010-10-02","2011JP3096RTRIA",1,"POL"
3096,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2010-10-02","2011JP3096RLT",1,"POL"
3096,"Wisla","Men",NA,0,2011,134,NA,NA,NA,NA,1,"2010-10-02","2011JP3096RL",0,"POL"
3078,"Oslo","Men",106,0,2011,106,95,2,6.36,7,1,"2010-09-19","2011JP3078RTRIA",1,"NOR"
3078,"Oslo","Men",106,0,2011,106,95,2,6.36,7,1,"2010-09-19","2011JP3078RL",0,"NOR"
3077,"Oslo","Women",106,0,2011,106,95,2,6.36,7,1,"2010-09-19","2011JP3077RTRIA",1,"NOR"
3077,"Oslo","Women",106,0,2011,106,95,2,6.36,7,1,"2010-09-19","2011JP3077RL",0,"NOR"
3076,"Oslo","Men",106,0,2011,106,95,2,NA,NA,1,"2010-09-18","2011JP3076RTRIA",1,"NOR"
3076,"Oslo","Men",106,0,2011,106,95,2,NA,NA,1,"2010-09-18","2011JP3076RLT",1,"NOR"
3076,"Oslo","Men",106,0,2011,106,95,2,NA,NA,1,"2010-09-18","2011JP3076RL",0,"NOR"
3075,"Oslo","Women",106,0,2011,106,95,2,NA,NA,1,"2010-09-18","2011JP3075RTRIA",1,"NOR"
3075,"Oslo","Women",106,0,2011,106,95,2,NA,NA,1,"2010-09-18","2011JP3075RLT",1,"NOR"
3075,"Oslo","Women",106,0,2011,106,95,2,NA,NA,1,"2010-09-18","2011JP3075RL",0,"NOR"
3074,"Lillehammer","Men",NA,0,2011,138,NA,NA,NA,NA,1,"2010-09-12","2011JP3074RTRIA",1,"NOR"
3074,"Lillehammer","Men",NA,0,2011,138,NA,NA,NA,NA,1,"2010-09-12","2011JP3074RL",0,"NOR"
3073,"Lillehammer","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-09-12","2011JP3073RTRIA",1,"NOR"
3073,"Lillehammer","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-09-12","2011JP3073RL",0,"NOR"
3072,"Lillehammer","Men",NA,0,2011,138,NA,NA,NA,NA,1,"2010-09-11","2011JP3072RTRIA",1,"NOR"
3072,"Lillehammer","Men",NA,0,2011,138,NA,NA,NA,NA,1,"2010-09-11","2011JP3072RLT",1,"NOR"
3072,"Lillehammer","Men",NA,0,2011,138,NA,NA,NA,NA,1,"2010-09-11","2011JP3072RL",0,"NOR"
3071,"Lillehammer","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-09-11","2011JP3071RTRIA",1,"NOR"
3071,"Lillehammer","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-09-11","2011JP3071RLT",1,"NOR"
3071,"Lillehammer","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2010-09-11","2011JP3071RL",0,"NOR"
3063,"Brotterode","Men",NA,0,2011,117,NA,NA,NA,NA,1,"2011-02-06","2011JP3063RL",0,"GER"
3060,"Brotterode","Men",NA,0,2011,117,NA,NA,NA,NA,1,"2011-02-05","2011JP3060RLT",1,"GER"
3060,"Brotterode","Men",NA,0,2011,117,NA,NA,NA,NA,1,"2011-02-05","2011JP3060RL",0,"GER"
3059,"Brotterode","Women",NA,0,2011,117,NA,NA,NA,NA,1,"2011-02-06","2011JP3059RL",0,"GER"
3057,"Brotterode","Women",NA,0,2011,117,NA,NA,NA,NA,1,"2011-02-05","2011JP3057RLT",1,"GER"
3051,"Neustadt","Men",NA,0,2011,142,NA,NA,NA,NA,1,"2011-01-23","2011JP3051RL",0,"GER"
3050,"Neustadt","Men",NA,0,2011,142,NA,NA,NA,NA,1,"2011-01-22","2011JP3050RTRIA",1,"GER"
3050,"Neustadt","Men",NA,0,2011,142,NA,NA,NA,NA,1,"2011-01-22","2011JP3050RLT",1,"GER"
3050,"Neustadt","Men",NA,0,2011,142,NA,NA,NA,NA,1,"2011-01-22","2011JP3050RL",0,"GER"
3049,"Braunlage","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2011-01-16","2011JP3049RTRIA",1,"GER"
3049,"Braunlage","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2011-01-16","2011JP3049RL",0,"GER"
3048,"Braunlage","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2011-01-15","2011JP3048RLT",1,"GER"
3048,"Braunlage","Women",NA,0,2011,100,NA,NA,NA,NA,1,"2011-01-15","2011JP3048RL",0,"GER"
3045,"Hinterzarten","Women",NA,0,2011,108,NA,NA,NA,NA,1,"2011-01-12","2011JP3045RLT",1,"GER"
3045,"Hinterzarten","Women",NA,0,2011,108,NA,NA,NA,NA,1,"2011-01-12","2011JP3045RL",0,"GER"
3044,"Schonach","Women",106,0,2011,106,95,2,6.36,7,1,"2011-01-08","2011JP3044RLT",1,"GER"
3044,"Schonach","Women",106,0,2011,106,95,2,6.36,7,1,"2011-01-08","2011JP3044RL",0,"GER"
3037,"Oberwiesenthal","Women",NA,0,2011,106,NA,NA,NA,NA,1,"2010-08-21","2011JP3037RTRIA",1,"GER"
3037,"Oberwiesenthal","Women",NA,0,2011,106,NA,NA,NA,NA,1,"2010-08-21","2011JP3037RL",0,"GER"
3036,"Oberwiesenthal","Women",NA,0,2011,106,NA,NA,NA,NA,1,"2010-08-20","2011JP3036RTRIA",1,"GER"
3036,"Oberwiesenthal","Women",NA,0,2011,106,NA,NA,NA,NA,1,"2010-08-20","2011JP3036RLT",1,"GER"
3036,"Oberwiesenthal","Women",NA,0,2011,106,NA,NA,NA,NA,1,"2010-08-20","2011JP3036RL",0,"GER"
3034,"Bischofsgruen","Women",NA,0,2011,74,NA,NA,NA,NA,1,"2010-08-15","2011JP3034RTRIA",1,"GER"
3034,"Bischofsgruen","Women",NA,0,2011,74,NA,NA,NA,NA,1,"2010-08-15","2011JP3034RL",0,"GER"
3033,"Bischofsgruen","Women",NA,0,2011,74,NA,NA,NA,NA,1,"2010-08-14","2011JP3033RTRIA",1,"GER"
3033,"Bischofsgruen","Women",NA,0,2011,74,NA,NA,NA,NA,1,"2010-08-14","2011JP3033RLT",1,"GER"
3033,"Bischofsgruen","Women",NA,0,2011,74,NA,NA,NA,NA,1,"2010-08-14","2011JP3033RL",0,"GER"
3029,"Garmisch-Partenkirchen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2010-07-10","2011JP3029RTRIA",1,"GER"
3029,"Garmisch-Partenkirchen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2010-07-10","2011JP3029RL",0,"GER"
3028,"Garmisch-Partenkirchen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2010-07-09","2011JP3028RLT",1,"GER"
3028,"Garmisch-Partenkirchen","Men",NA,0,2011,140,NA,NA,NA,NA,1,"2010-07-09","2011JP3028RL",0,"GER"
3026,"Courchevel","Men",NA,0,2011,132,NA,NA,NA,NA,1,"2010-07-31","2011JP3026RTRIA",1,"FRA"
3026,"Courchevel","Men",NA,0,2011,132,NA,NA,NA,NA,1,"2010-07-31","2011JP3026RL",0,"FRA"
3025,"Courchevel","Men",NA,0,2011,132,NA,NA,NA,NA,1,"2010-07-30","2011JP3025RTRIA",1,"FRA"
3025,"Courchevel","Men",NA,0,2011,132,NA,NA,NA,NA,1,"2010-07-30","2011JP3025RLT",1,"FRA"
3025,"Courchevel","Men",NA,0,2011,132,NA,NA,NA,NA,1,"2010-07-30","2011JP3025RL",0,"FRA"
3945,"Hinterzarten","Men",108,0,2015,108,95,2,NA,NA,3,"2015-02-22","2015JP3945RTRIA",1,"GER"
3945,"Hinterzarten","Men",108,0,2015,108,95,2,NA,NA,3,"2015-02-22","2015JP3945RL",0,"GER"
3944,"Hinterzarten","Women",108,0,2015,108,95,2,NA,NA,3,"2015-02-22","2015JP3944RTRIA",1,"GER"
3944,"Hinterzarten","Women",108,0,2015,108,95,2,NA,NA,3,"2015-02-22","2015JP3944RL",0,"GER"
3943,"Hinterzarten","Men",108,0,2015,108,95,2,NA,NA,3,"2015-02-21","2015JP3943RTRIA",1,"GER"
3943,"Hinterzarten","Men",108,0,2015,108,95,2,NA,NA,3,"2015-02-21","2015JP3943RLT",1,"GER"
3943,"Hinterzarten","Men",108,0,2015,108,95,2,NA,NA,3,"2015-02-21","2015JP3943RL",0,"GER"
3942,"Hinterzarten","Women",108,0,2015,108,95,2,NA,NA,3,"2015-02-21","2015JP3942RTRIA",1,"GER"
3942,"Hinterzarten","Women",108,0,2015,108,95,2,NA,NA,3,"2015-02-21","2015JP3942RLT",1,"GER"
3942,"Hinterzarten","Women",108,0,2015,108,95,2,NA,NA,3,"2015-02-21","2015JP3942RL",0,"GER"
3938,"Lake Placid, NY","Men",100,0,2015,100,90,2,NA,NA,3,"2015-02-17","2015JP3938RTRIA",1,"USA"
3938,"Lake Placid, NY","Men",100,0,2015,100,90,2,NA,NA,3,"2015-02-17","2015JP3938RLT",1,"USA"
3938,"Lake Placid, NY","Men",100,0,2015,100,90,2,NA,NA,3,"2015-02-17","2015JP3938RL",0,"USA"
3937,"Brattleboro, VT","Men",98,0,2015,101,88,2,NA,NA,3,"2015-02-15","2015JP3937RTRIA",1,"USA"
3937,"Brattleboro, VT","Men",98,0,2015,101,88,2,NA,NA,3,"2015-02-15","2015JP3937RL",0,"USA"
3936,"Brattleboro, VT","Men",98,0,2015,101,88,2,NA,NA,3,"2015-02-14","2015JP3936RTRIA",1,"USA"
3936,"Brattleboro, VT","Men",98,0,2015,101,88,2,NA,NA,3,"2015-02-14","2015JP3936RLT",1,"USA"
3936,"Brattleboro, VT","Men",98,0,2015,101,88,2,NA,NA,3,"2015-02-14","2015JP3936RL",0,"USA"
3919,"Strbske Pleso","Men",100,0,2015,100,90,2,NA,NA,3,"2014-12-20","2015JP3919RTRIA",1,"SVK"
3919,"Strbske Pleso","Men",100,0,2015,100,90,2,NA,NA,3,"2014-12-20","2015JP3919RLT",1,"SVK"
3919,"Strbske Pleso","Men",100,0,2015,100,90,2,NA,NA,3,"2014-12-20","2015JP3919RL",0,"SVK"
3903,"Kranj","Men",109,0,2015,109,100,1.8,NA,NA,3,"2015-01-18","2015JP3903RL",0,"SLO"
3902,"Kranj","Men",109,0,2015,109,100,1.8,NA,NA,3,"2015-01-17","2015JP3902RLT",1,"SLO"
3902,"Kranj","Men",109,0,2015,109,100,1.8,NA,NA,3,"2015-01-17","2015JP3902RL",0,"SLO"
3886,"Zakopane","Men",134,0,2015,134,120,1.8,NA,NA,3,"2015-01-11","2015JP3886RTRIA",1,"POL"
3886,"Zakopane","Men",134,0,2015,134,120,1.8,NA,NA,3,"2015-01-11","2015JP3886RL",0,"POL"
3885,"Zakopane","Men",134,0,2015,134,120,1.8,NA,NA,3,"2015-01-10","2015JP3885RLT",1,"POL"
3885,"Zakopane","Men",134,0,2015,134,120,1.8,NA,NA,3,"2015-01-10","2015JP3885RL",0,"POL"
3763,"Rasnov","Men",100,0,2015,100,90,2,NA,NA,3,"2014-09-28","2015JP3763RTRIA",1,"ROU"
3763,"Rasnov","Men",100,0,2015,100,90,2,NA,NA,3,"2014-09-28","2015JP3763RL",0,"ROU"
3762,"Rasnov","Women",71,0,2015,71,64,2.4,NA,NA,3,"2014-09-28","2015JP3762RTRIA",1,"ROU"
3762,"Rasnov","Women",71,0,2015,71,64,2.4,NA,NA,3,"2014-09-28","2015JP3762RL",0,"ROU"
3761,"Rasnov","Men",100,0,2015,100,90,2,NA,NA,3,"2014-09-27","2015JP3761RTRIA",1,"ROU"
3761,"Rasnov","Men",100,0,2015,100,90,2,NA,NA,3,"2014-09-27","2015JP3761RLT",1,"ROU"
3761,"Rasnov","Men",100,0,2015,100,90,2,NA,NA,3,"2014-09-27","2015JP3761RL",0,"ROU"
3760,"Rasnov","Women",71,0,2015,71,64,2.4,NA,NA,3,"2014-09-27","2015JP3760RTRIA",1,"ROU"
3760,"Rasnov","Women",71,0,2015,71,64,2.4,NA,NA,3,"2014-09-27","2015JP3760RLT",1,"ROU"
3760,"Rasnov","Women",71,0,2015,71,64,2.4,NA,NA,3,"2014-09-27","2015JP3760RL",0,"ROU"
3751,"Szczyrk","Men",106,0,2015,106,95,2,NA,NA,3,"2014-09-21","2015JP3751RTRIA",1,"POL"
3751,"Szczyrk","Men",106,0,2015,106,95,2,NA,NA,3,"2014-09-21","2015JP3751RL",0,"POL"
3750,"Szczyrk","Men",106,0,2015,106,95,2,NA,NA,3,"2014-09-20","2015JP3750RTRIA",1,"POL"
3750,"Szczyrk","Men",106,0,2015,106,95,2,NA,NA,3,"2014-09-20","2015JP3750RLT",1,"POL"
3750,"Szczyrk","Men",106,0,2015,106,95,2,NA,NA,3,"2014-09-20","2015JP3750RL",0,"POL"
3740,"Planica","Men",104,0,2015,100,95,2,NA,NA,3,"2014-09-14","2015JP3740RTRIA",1,"SLO"
3740,"Planica","Men",104,0,2015,100,95,2,NA,NA,3,"2014-09-14","2015JP3740RL",0,"SLO"
3739,"Planica","Men",104,0,2015,100,95,2,NA,NA,3,"2014-09-13","2015JP3739RTRIA",1,"SLO"
3739,"Planica","Men",104,0,2015,100,95,2,NA,NA,3,"2014-09-13","2015JP3739RLT",1,"SLO"
3739,"Planica","Men",104,0,2015,100,95,2,NA,NA,3,"2014-09-13","2015JP3739RL",0,"SLO"
3736,"Einsiedeln","Men",117,0,2015,117,105,1.8,NA,NA,3,"2014-09-07","2015JP3736RTRIA",1,"SUI"
3736,"Einsiedeln","Men",117,0,2015,117,105,1.8,NA,NA,3,"2014-09-07","2015JP3736RL",0,"SUI"
3735,"Einsiedeln","Men",117,0,2015,117,105,1.8,NA,NA,3,"2014-09-06","2015JP3735RLT",1,"SUI"
3735,"Einsiedeln","Men",117,0,2015,117,105,1.8,NA,NA,3,"2014-09-06","2015JP3735RL",0,"SUI"
3716,"Hinterzarten","Men",108,0,2015,108,95,2,NA,NA,3,"2014-08-10","2015JP3716RTRIA",1,"GER"
3716,"Hinterzarten","Men",108,0,2015,108,95,2,NA,NA,3,"2014-08-10","2015JP3716RL",0,"GER"
